Date,Open,High,Low,Close
2023-08-12,29399.787109375,29465.11328125,29357.587890625,29415.96484375
2023-08-13,29416.59375,29441.43359375,29265.806640625,29282.9140625
2023-08-14,29283.263671875,29660.25390625,29124.10546875,29408.443359375
2023-08-15,29408.048828125,29439.12109375,29088.853515625,29170.34765625
2023-08-16,29169.07421875,29221.9765625,28701.779296875,28701.779296875
2023-08-17,28699.802734375,28745.947265625,25409.111328125,26664.55078125
2023-08-18,26636.078125,26808.1953125,25668.921875,26049.556640625
2023-08-19,26047.83203125,26249.44921875,25802.408203125,26096.205078125
2023-08-20,26096.861328125,26260.681640625,26004.314453125,26189.583984375
2023-08-21,26188.69140625,26220.201171875,25846.087890625,26124.140625
2023-08-22,26130.748046875,26135.5078125,25520.728515625,26031.65625
2023-08-23,26040.474609375,26786.8984375,25804.998046875,26431.640625
2023-08-24,26431.51953125,26554.91015625,25914.92578125,26162.373046875
2023-08-25,26163.6796875,26248.103515625,25786.8125,26047.66796875
2023-08-26,26047.234375,26107.384765625,25983.87890625,26008.462890625
2023-08-27,26008.2421875,26165.373046875,25965.09765625,26089.693359375
2023-08-28,26089.615234375,26198.578125,25880.599609375,26106.150390625
2023-08-29,26102.486328125,28089.337890625,25912.62890625,27727.392578125
2023-08-30,27726.083984375,27760.16015625,27069.20703125,27297.265625
2023-08-31,27301.9296875,27456.078125,25752.9296875,25931.47265625
2023-09-01,25934.021484375,26125.869140625,25362.609375,25800.724609375
2023-09-02,25800.91015625,25970.28515625,25753.09375,25868.798828125
2023-09-03,25869.47265625,26087.1484375,25817.03125,25969.56640625
2023-09-04,25968.169921875,26081.525390625,25657.025390625,25812.416015625
2023-09-05,25814.95703125,25858.375,25589.98828125,25779.982421875
2023-09-06,25783.931640625,25953.015625,25404.359375,25753.236328125
2023-09-07,25748.3125,26409.302734375,25608.201171875,26240.1953125
2023-09-08,26245.208984375,26414.005859375,25677.48046875,25905.654296875
2023-09-09,25905.42578125,25921.9765625,25810.494140625,25895.677734375
2023-09-10,25895.2109375,25978.130859375,25640.26171875,25832.2265625
2023-09-11,25831.71484375,25883.947265625,24930.296875,25162.654296875
2023-09-12,25160.658203125,26451.939453125,25133.078125,25833.34375
2023-09-13,25837.5546875,26376.11328125,25781.123046875,26228.32421875
2023-09-14,26228.27734375,26774.623046875,26171.451171875,26539.673828125
2023-09-15,26533.818359375,26840.498046875,26240.701171875,26608.693359375
2023-09-16,26606.19921875,26754.76953125,26473.890625,26568.28125
2023-09-17,26567.927734375,26617.998046875,26445.07421875,26534.1875
2023-09-18,26532.994140625,27414.734375,26415.515625,26754.28125
2023-09-19,26760.8515625,27488.763671875,26681.60546875,27211.1171875
2023-09-20,27210.228515625,27379.505859375,26864.08203125,27132.0078125
2023-09-21,27129.83984375,27152.939453125,26389.30078125,26567.6328125
2023-09-22,26564.056640625,26726.078125,26495.533203125,26579.568359375
2023-09-23,26578.556640625,26634.185546875,26520.51953125,26579.390625
2023-09-24,26579.373046875,26716.05859375,26221.05078125,26256.826171875
2023-09-25,26253.775390625,26421.5078125,26011.46875,26298.48046875
2023-09-26,26294.7578125,26389.884765625,26090.712890625,26217.25
2023-09-27,26209.498046875,26817.841796875,26111.46484375,26352.716796875
2023-09-28,26355.8125,27259.5,26327.322265625,27021.546875
2023-09-29,27024.841796875,27225.9375,26721.763671875,26911.720703125
2023-09-30,26911.689453125,27091.794921875,26888.96875,26967.916015625
2023-10-01,26967.396484375,28047.23828125,26965.09375,27983.75
2023-10-02,27976.798828125,28494.458984375,27347.787109375,27530.78515625
2023-10-03,27508.251953125,27667.19140625,27216.001953125,27429.978515625
2023-10-04,27429.07421875,27826.658203125,27248.10546875,27799.39453125
2023-10-05,27798.646484375,28091.861328125,27375.6015625,27415.912109375
2023-10-06,27412.123046875,28252.537109375,27215.552734375,27946.59765625
2023-10-07,27946.78125,28028.091796875,27870.423828125,27968.83984375
2023-10-08,27971.677734375,28102.169921875,27740.662109375,27935.08984375
2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375
2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125
2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125
2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125
2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375
2023-10-14,26866.203125,26969.0,26814.5859375,26861.70703125
2023-10-15,26858.01171875,27289.169921875,26817.89453125,27159.65234375
2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875
2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875
2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875
2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625
2023-10-20,28732.8125,30104.0859375,28601.669921875,29682.94921875
2023-10-21,29683.380859375,30287.482421875,29481.751953125,29918.412109375
2023-10-22,29918.654296875,30199.43359375,29720.3125,29993.896484375
2023-10-23,30140.685546875,34370.4375,30097.828125,33086.234375
2023-10-24,33077.3046875,35150.43359375,32880.76171875,33901.52734375
2023-10-25,33916.04296875,35133.7578125,33709.109375,34502.8203125
2023-10-26,34504.2890625,34832.91015625,33762.32421875,34156.6484375
2023-10-27,34156.5,34238.2109375,33416.88671875,33909.80078125
2023-10-28,33907.72265625,34399.390625,33874.8046875,34089.57421875
2023-10-29,34089.37109375,34743.26171875,33947.56640625,34538.48046875
2023-10-30,34531.7421875,34843.93359375,34110.97265625,34502.36328125
2023-10-31,34500.078125,34719.25390625,34083.30859375,34667.78125
2023-11-01,34657.2734375,35527.9296875,34170.69140625,35437.25390625
2023-11-02,35441.578125,35919.84375,34401.57421875,34938.2421875
2023-11-03,34942.47265625,34942.47265625,34133.44140625,34732.32421875
2023-11-04,34736.32421875,35256.03125,34616.69140625,35082.1953125
2023-11-05,35090.01171875,35340.33984375,34594.2421875,35049.35546875
2023-11-06,35044.7890625,35286.02734375,34765.36328125,35037.37109375
2023-11-07,35047.79296875,35892.41796875,34545.81640625,35443.5625
2023-11-08,35419.4765625,35994.41796875,35147.80078125,35655.27734375
2023-11-09,35633.6328125,37926.2578125,35592.1015625,36693.125
2023-11-10,36702.25,37493.80078125,36362.75390625,37313.96875
2023-11-11,37310.0703125,37407.09375,36773.66796875,37138.05078125
2023-11-12,37133.9921875,37227.69140625,36779.1171875,37054.51953125
2023-11-13,37070.3046875,37405.1171875,36399.60546875,36502.35546875
2023-11-14,36491.7890625,36753.3515625,34948.5,35537.640625
2023-11-15,35548.11328125,37964.89453125,35383.78125,37880.58203125
2023-11-16,37879.98046875,37934.625,35545.47265625,36154.76953125
2023-11-17,36164.82421875,36704.484375,35901.234375,36596.68359375
2023-11-18,36625.37109375,36839.28125,36233.3125,36585.703125
2023-11-19,36585.765625,37509.35546875,36414.59765625,37386.546875
2023-11-20,37374.07421875,37756.8203125,36882.53125,37476.95703125
2023-11-21,37469.16015625,37631.140625,35813.8125,35813.8125
2023-11-22,35756.5546875,37856.98046875,35670.97265625,37432.33984375
2023-11-23,37420.43359375,37643.91796875,36923.86328125,37289.62109375
2023-11-24,37296.31640625,38415.33984375,37261.60546875,37720.28125
2023-11-25,37721.4140625,37892.4296875,37617.41796875,37796.79296875
2023-11-26,37796.828125,37820.30078125,37162.75,37479.12109375
2023-11-27,37454.19140625,37559.35546875,36750.12890625,37254.16796875
2023-11-28,37247.9921875,38368.48046875,36891.08984375,37831.0859375
2023-11-29,37826.10546875,38366.11328125,37612.6328125,37858.4921875
2023-11-30,37861.1171875,38141.75390625,37531.140625,37712.74609375
2023-12-01,37718.0078125,38954.109375,37629.359375,38688.75
2023-12-02,38689.27734375,39678.9375,38652.59375,39476.33203125
2023-12-03,39472.20703125,40135.60546875,39298.1640625,39978.390625
2023-12-04,39978.62890625,42371.75,39978.62890625,41980.09765625
2023-12-05,41986.265625,44408.6640625,41421.1484375,44080.6484375
2023-12-06,44080.0234375,44265.76953125,43478.08203125,43746.4453125
2023-12-07,43769.1328125,44042.58984375,42880.6484375,43292.6640625
2023-12-08,43293.13671875,44705.515625,43125.296875,44166.6015625
2023-12-09,44180.01953125,44361.2578125,43627.59765625,43725.984375
2023-12-10,43728.3828125,44034.625,43593.28515625,43779.69921875
2023-12-11,43792.01953125,43808.375,40234.578125,41243.83203125
2023-12-12,41238.734375,42048.3046875,40667.5625,41450.22265625
2023-12-13,41468.46484375,43429.78125,40676.8671875,42890.7421875
2023-12-14,42884.26171875,43390.859375,41767.08984375,43023.97265625
2023-12-15,43028.25,43087.82421875,41692.96875,41929.7578125
2023-12-16,41937.7421875,42664.9453125,41723.11328125,42240.1171875
2023-12-17,42236.109375,42359.49609375,41274.54296875,41364.6640625
2023-12-18,41348.203125,42720.296875,40530.2578125,42623.5390625
2023-12-19,42641.51171875,43354.296875,41826.3359375,42270.52734375
2023-12-20,42261.30078125,44275.5859375,42223.81640625,43652.25
2023-12-21,43648.125,44240.66796875,43330.05078125,43869.15234375
2023-12-22,43868.98828125,44367.95703125,43441.96875,43997.90234375
2023-12-23,44012.19921875,44015.69921875,43351.35546875,43739.54296875
2023-12-24,43728.3671875,43945.5234375,42786.91796875,43016.1171875
2023-12-25,43010.57421875,43765.09375,42765.76953125,43613.140625
2023-12-26,43599.84765625,43603.17578125,41676.48828125,42520.40234375
2023-12-27,42518.46875,43683.16015625,42167.58203125,43442.85546875
2023-12-28,43468.19921875,43804.78125,42318.55078125,42627.85546875
2023-12-29,42614.64453125,43124.32421875,41424.0625,42099.40234375
2023-12-30,42091.75390625,42584.125,41556.2265625,42156.90234375
2023-12-31,42152.09765625,42860.9375,41998.25390625,42265.1875
2024-01-01,42280.234375,44175.4375,42214.9765625,44167.33203125
2024-01-02,44187.140625,45899.70703125,44176.94921875,44957.96875
2024-01-03,44961.6015625,45503.2421875,40813.53515625,42848.17578125
2024-01-04,42855.81640625,44770.0234375,42675.17578125,44179.921875
2024-01-05,44192.98046875,44353.28515625,42784.71875,44162.69140625
2024-01-06,44178.953125,44227.6328125,43475.15625,43989.1953125
2024-01-07,43998.46484375,44495.5703125,43662.23046875,43943.09765625
2024-01-08,43948.70703125,47218.0,43244.08203125,46970.50390625
2024-01-09,46987.640625,47893.69921875,45244.71484375,46139.73046875
2024-01-10,46121.5390625,47647.22265625,44483.15234375,46627.77734375
2024-01-11,46656.07421875,48969.37109375,45678.64453125,46368.5859375
2024-01-12,46354.79296875,46498.13671875,41903.76953125,42853.16796875
2024-01-13,42799.4453125,43234.66015625,42464.14453125,42842.3828125
2024-01-14,42842.26171875,43065.59765625,41724.61328125,41796.26953125
2024-01-15,41715.06640625,43319.72265625,41705.41796875,42511.96875
2024-01-16,42499.3359375,43566.2734375,42085.99609375,43154.9453125
2024-01-17,43132.1015625,43189.890625,42189.30859375,42742.65234375
2024-01-18,42742.3125,42876.34765625,40631.171875,41262.05859375
2024-01-19,41278.4609375,42134.16015625,40297.45703125,41618.40625
2024-01-20,41624.58984375,41877.89453125,41446.82421875,41665.5859375
2024-01-21,41671.48828125,41855.3671875,41497.0078125,41545.78515625
2024-01-22,41553.65234375,41651.20703125,39450.1171875,39507.3671875
2024-01-23,39518.71484375,40127.3515625,38521.89453125,39845.55078125
2024-01-24,39877.59375,40483.78515625,39508.796875,40077.07421875
2024-01-25,40075.55078125,40254.48046875,39545.6640625,39933.80859375
2024-01-26,39936.81640625,42209.38671875,39825.69140625,41816.87109375
2024-01-27,41815.625,42195.6328125,41431.28125,42120.0546875
2024-01-28,42126.125,42797.17578125,41696.91015625,42035.59375
2024-01-29,42030.9140625,43305.8671875,41818.33203125,43288.24609375
2024-01-30,43300.2265625,43838.9453125,42711.37109375,42952.609375
2024-01-31,42946.25,43717.40625,42298.9453125,42582.60546875
2024-02-01,42569.76171875,43243.16796875,41879.19140625,43075.7734375
2024-02-02,43077.640625,43422.48828125,42584.3359375,43185.859375
2024-02-03,43184.96484375,43359.94140625,42890.80859375,42992.25
2024-02-04,42994.94140625,43097.64453125,42374.83203125,42583.58203125
2024-02-05,42577.62109375,43494.25,42264.81640625,42658.66796875
2024-02-06,42657.390625,43344.1484375,42529.01953125,43084.671875
2024-02-07,43090.01953125,44341.94921875,42775.95703125,44318.22265625
2024-02-08,44332.125,45575.83984375,44332.125,45301.56640625
2024-02-09,45297.3828125,48152.49609375,45260.82421875,47147.19921875
2024-02-10,47153.52734375,48146.171875,46905.3203125,47771.27734375
2024-02-11,47768.96875,48535.9375,47617.40625,48293.91796875
2024-02-12,48296.38671875,50280.4765625,47745.76171875,49958.22265625
2024-02-13,49941.359375,50358.390625,48406.49609375,49742.44140625
2024-02-14,49733.4453125,52021.37109375,49296.83203125,51826.6953125
2024-02-15,51836.78515625,52820.06640625,51371.62890625,51938.5546875
2024-02-16,51937.7265625,52537.96875,51641.3671875,52160.203125
2024-02-17,52161.67578125,52191.9140625,50669.66796875,51662.99609375
2024-02-18,51661.96875,52356.96484375,51233.70703125,52122.546875
2024-02-19,52134.8125,52483.32421875,51711.8203125,51779.14453125
2024-02-20,51777.7265625,52945.05078125,50792.3125,52284.875
2024-02-21,52273.53515625,52368.81640625,50671.7578125,51839.1796875
2024-02-22,51854.64453125,52009.61328125,50926.29296875,51304.97265625
2024-02-23,51283.90625,51497.93359375,50561.77734375,50731.94921875
2024-02-24,50736.37109375,51684.1953125,50585.4453125,51571.1015625
2024-02-25,51565.21484375,51950.02734375,51306.171875,51733.23828125
2024-02-26,51730.5390625,54938.17578125,50931.03125,54522.40234375
2024-02-27,54519.36328125,57537.83984375,54484.19921875,57085.37109375
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875
2024-03-07,66099.7421875,68029.921875,65655.53125,66925.484375
2024-03-08,66938.09375,70083.0546875,66230.453125,68300.09375
2024-03-09,68299.2578125,68673.0546875,68053.125,68498.8828125
2024-03-10,68500.2578125,70005.203125,68239.9765625,69019.7890625
2024-03-11,69020.546875,72850.7109375,67194.8828125,72123.90625
2024-03-12,72125.125,72825.65625,68728.8515625,71481.2890625
2024-03-13,71482.1171875,73637.4765625,71334.09375,73083.5
2024-03-14,73079.375,73750.0703125,68563.0234375,71396.59375
2024-03-15,71387.875,72357.1328125,65630.6953125,69403.7734375
2024-03-16,69392.484375,70046.2734375,64801.39453125,65315.1171875
2024-03-17,65316.34375,68845.71875,64545.31640625,68390.625
2024-03-18,68371.3046875,68897.1328125,66594.2265625,67548.59375
2024-03-19,67556.1328125,68106.9296875,61536.1796875,61912.7734375
2024-03-20,61930.15625,68115.2578125,60807.78515625,67913.671875
2024-03-21,67911.5859375,68199.9921875,64580.91796875,65491.390625
2024-03-22,65489.9296875,66623.75,62355.37109375,63778.76171875
2024-03-23,63802.72265625,65976.3984375,63038.4921875,64062.203125
2024-03-24,64070.75390625,67622.7578125,63825.8515625,67234.171875
2024-03-25,67234.09375,71162.59375,66414.8359375,69958.8125
2024-03-26,69931.328125,71535.7421875,69335.609375,69987.8359375
2024-03-27,69991.8984375,71727.6875,68381.9296875,69455.34375
2024-03-28,69452.7734375,71546.0234375,68895.5078125,70744.953125
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625
2024-04-03,65446.671875,66914.3203125,64559.8984375,65980.8125
2024-04-04,65975.6953125,69291.2578125,65113.796875,68508.84375
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625
2024-07-20,66709.921875,67610.734375,66299.6171875,67163.6484375
2024-07-21,67164.9140625,68372.90625,65842.296875,68154.5234375
2024-07-22,68152.9765625,68480.0625,66611.296875,67585.25
2024-07-23,67584.8046875,67779.015625,65484.4609375,65927.671875
2024-07-24,65927.859375,67113.984375,65146.99609375,65372.1328125
2024-07-25,65375.875,66112.421875,63473.47265625,65777.2265625
2024-07-26,65771.8125,68207.6015625,65743.765625,67912.0625
2024-07-27,67911.8125,69398.5078125,66705.21875,67813.3359375
2024-07-28,67808.65625,68301.8515625,67085.828125,68255.8671875
2024-07-29,68259.0546875,69987.5390625,66532.59375,66819.9140625
2024-07-30,66819.0546875,66987.671875,65323.19140625,66201.015625
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625
2024-08-31,59117.48046875,59432.59375,58768.78515625,58969.8984375
2024-09-01,58969.80078125,59062.0703125,57217.82421875,57325.48828125
2024-09-02,57326.96875,59403.0703125,57136.02734375,59112.48046875
2024-09-03,59106.19140625,59815.05859375,57425.16796875,57431.0234375
2024-09-04,57430.34765625,58511.5703125,55673.1640625,57971.5390625
2024-09-05,57971.703125,58300.58203125,55712.453125,56160.48828125
2024-09-06,56160.19140625,56976.109375,52598.69921875,53948.75390625
2024-09-07,53949.0859375,54838.14453125,53740.0703125,54139.6875
2024-09-08,54147.93359375,55300.859375,53653.7578125,54841.56640625
2024-09-09,54851.88671875,58041.125,54598.43359375,57019.53515625
2024-09-10,57020.09765625,58029.9765625,56419.4140625,57648.7109375
2024-09-11,57650.2890625,57991.3203125,55567.33984375,57343.171875
2024-09-12,57343.171875,58534.359375,57330.1015625,58127.01171875
2024-09-13,58130.32421875,60648.0234375,57650.11328125,60571.30078125
2024-09-14,60569.1171875,60656.72265625,59517.8828125,60005.12109375
2024-09-15,60000.7265625,60381.91796875,58696.30859375,59182.8359375
2024-09-16,59185.2265625,59205.51171875,57501.33984375,58192.5078125
2024-09-17,58192.5078125,61316.08984375,57628.0703125,60308.5390625
2024-09-18,60309.0,61664.06640625,59218.25390625,61649.6796875
2024-09-19,61651.15625,63872.44140625,61609.8671875,62940.45703125
2024-09-20,62941.42578125,64119.53125,62364.60546875,63192.9765625
2024-09-21,63184.33984375,63543.359375,62783.10546875,63394.83984375
2024-09-22,63396.8046875,63993.421875,62440.7265625,63648.7109375
2024-09-23,63643.1015625,64733.55859375,62628.078125,63329.80078125
2024-09-24,63326.83984375,64695.21484375,62737.41796875,64301.96875
2024-09-25,64302.58984375,64804.50390625,62945.375,63143.14453125
2024-09-26,63138.546875,65790.796875,62669.26953125,65181.01953125
2024-09-27,65180.6640625,66480.6953125,64852.9921875,65790.6640625
